sni,bleu,code,check,wonder
"contract HelloWorld {

    mapping (address => uint) balances;
    address owner;

    event Transfer(address indexed _from, address indexed _to, uint256 _value);

    function HelloWorld() {
        balances[msg.sender] = 1500;
        owner = msg.sender;
    }

    function getBalance(address addr) returns(uint) {
        return balances[addr];
    }

    function getOwner() returns(address) {
        return owner;
    }

    function sendCoin(address receiver, uint amount) returns(bool success) {

        if(amount > balances[owner]) return false; 

        balances[owner] -= amount;
        balances[receiver] += amount;

        Transfer(owner, receiver, amount);
        return true;
    }
}",0.715543196,"contract ERC20 is ERC20Basic {

  mapping(address => uint) balances;

  function allowance(address owner, address spender) constant returns (uint);
  function transferFrom(address from, address to, uint value) returns (bool);
  function approve(address spender, uint value) returns (bool);
  function approveAndCall(address spender, uint256 value, bytes extraData) returns (bool);
  event Approval(address indexed owner, address indexed spender, uint value);

  function doTransfer(address _from, address _to, uint _amount) internal returns(bool);
}",5,
"contract InnerContract {
    function func(uint256 val) external returns (uint256) {
    }
}",0.771448492,"contract Random {

    function random(uint256) external view returns (uint256);

}",5,
"contract Numbers {
    int[] public numbers;

    function Numbers() public {
        numbers.push(20);
        numbers.push(32);
    }

    function changeArray(int[] myArray) private {

    }
}",0.717594724,"contract Number {
    uint number;
    
    function Number(uint _number) public {
    number=_number;
    }
    function change(uint _number) public {
    number=_number;
    }
}",5,
"contract SimpleWhitelist {

    address public owner;
    mapping(address => bool) public whitelist;

    event LogProtected(address sender);

    modifier onlyOwner {
        require(msg.sender == owner, ""You are not the owner."");
        _;
    }

    modifier onlyWhitelist {
        require(whitelist[msg.sender], ""You are not whitelisted."");
        _;
    }

    function setPermission(address user, bool isAllowed) public onlyOwner {
        whitelist[user] = isAllowed;
    }

    function protected() public onlyWhitelist {
        emit LogProtected(msg.sender);
    }    
}",0.758709073,"contract WhiteListAccess {
    
    function WhiteListAccess() public {
        owner = msg.sender;
        whitelist[owner] = true;
        whitelist[address(this)] = true;
    }
    
    address public owner;
    mapping (address => bool) whitelist;

    modifier onlyOwner {require(msg.sender == owner); _;}
    modifier onlyWhitelisted {require(whitelist[msg.sender]); _;}

    function addToWhiteList(address trusted) public onlyOwner() {
        whitelist[trusted] = true;
    }

    function removeFromWhiteList(address untrusted) public onlyOwner() {
        whitelist[untrusted] = false;
    }

}",5,
"contract MyContract {
    function approve(address _spender, uint256 _value) public constant returns (bool success) {
        return false;
    }
}",0.77513608,"contract TokenApprovalController {

  function approve(address _account, address _spender, uint256 _amount) public returns (bool _success){}

}",5,
"contract Users {
    address public owner;
    mapping(address => uint256) public roles;

    constructor() {
        owner = msg.sender;
    }

    function getRole(address _user) external view returns (uint256) {
        return roles[_user];
    }

    function setRole(address _user, uint256 _role) external {
        require(msg.sender == owner, ""illegal caller"");
        roles[_user] = _role;
    }
}",0.701659323,"contract Ownership is IOwnership {

    
    address internal owner;


    
    constructor() public {
        owner = msg.sender;
    }


    
    modifier only_owner() {
        require(msg.sender == owner, ""m:only_owner"");
        _;
    }


    
    function isOwner(address _account) public view returns (bool) {
        return _account == owner;
    }


    
    function getOwner() public view returns (address) {
        return owner;
    }
}",5,
"contract A {

    address public owner; 

    function A() {
        owner = msg.sender;
    }

    function createB(string name) returns(address deployed) {
        return new B(msg.sender, name);
    }
}",0.716106889,"contract Ownable {
    address public Owner;
    
    function Ownable() { Owner = msg.sender; }
    function isOwner() internal constant returns (bool) { return( Owner == msg.sender); }
}",5,
"contract C {
  ...
  function doLastThing() public {
    
    
  }
}",0.735732234,"contract EndLike {
    function cage() public;
}",5,
"contract A {

    uint256 public a;

    function initialize() public {
        a = 10;
    }
}",0.704517822,"contract Contract {
    uint256 public a;
    constructor () public {
        a = 1;
    }
}",5,
"contract A {
        function returnRandom(uint256 a) pure public returns (uint256) {
           if(a == 2) {
              return 5;
           }   
        }
  }",0.705524746,"contract Test {



    

    function add(uint8 arg1,uint8 arg2) public pure returns (uint8) {

        return arg1+arg2;

    }



}",5,
"contract Test {

    using SafeMath for uint256;

    function divide(uint256 a, uint256 b) public pure returns(uint256) {
        return a / b;   
    }

    function safeDivide(uint256 a, uint256 b) public pure returns(uint256) {
        return a.div(b);   
    }
}",0.787526463,"contract SafeMath {
    function safeAdd(uint256 a, uint256 b) public pure returns (uint256 c) {
        c = a + b;
        require(c >= a);
    }

    function safeSub(uint256 a, uint256 b) public pure returns (uint256 c) {
        require(b <= a);
        c = a - b;
    }
}",5,
"contract SimpleExample {
    address public owner;
    function SimpleExample() {
        owner = msg.sender;
    }
}",0.779702677,"contract Ownable {
  address public owner;

  function Ownable() public {
    owner = msg.sender;
  }
}",5,
"contract AbiInterface {
    function get(address _address) public returns (uint256[]);
}",0.795349147,"contract ProxyRegistryInterface {
    function build(address) public returns (address);
}",5,
"contract test {
    function payme() payable public {
    }

    function getBal() public returns (uint) {
        return this.balance;
    }
}",0.72614719,"contract KnowsTime {
    function KnowsTime() public {
    }

    function currentTime() public view returns (uint) {
        return now;
    }
}",5,
"contract contractX {
  function methodY(uint param1) public pure returns (int);
}",0.767307786,"contract FiatContract {

  function USD(uint _id) public pure returns (uint256);

}",5,
"contract Reentrance {

mapping(address => uint) public balances;

function donate(address _to) public payable {
    balances[_to] += msg.value;
}

function balanceOf(address _who) public constant returns (uint balance) {
    return balances[_who];
}

function withdraw(uint _amount) public {
    if(balances[msg.sender] >= _amount) {
    if(msg.sender.call.value(_amount)()) {
        _amount;
    }
    balances[msg.sender] -= _amount;
    }
}

function() payable {}
}",0.71801989,"contract BasicToken is ERC20Basic {
	using SafeMath for uint;

	mapping(address => uint) balances;

	function transfer(address _to, uint _value) public returns (bool) {
		balances[msg.sender] = balances[msg.sender].sub(_value);
		balances[_to] = balances[_to].add(_value);
		Transfer(msg.sender, _to, _value);
		return true;
	}

	function balanceOf(address _owner) public view returns (uint) {
		return balances[_owner];
	}
}",5,
"contract Child is Ownable {

    function changeOwner() public {
        owner = msg.sender;
    }
}",0.734678609,"contract Ownable {
  address  owner;
  function Ownable() {
    owner = msg.sender;
  }
}",5,
"contract StoreInterface {
    function getWeight() public view returns(uint);
    function setWeight(uint weight) public returns(bool); 
}",0.761941333,"contract ERC20PriceInterface {

    function getPrice() public view returns(uint);

    function getETHBalance() public view returns(uint);

}",5,
